skill_name,category,owner,run_id,harness,model,axis,pass_rate_gain,efficiency_score,valid_scenarios,invalid_scenarios,total_items,wi_passed,wo_passed,wi_time_s,wo_time_s,wi_skill_matched,wo_skill_matched,security_score,total_deduction,findings_H,findings_M,findings_L,overall_severity,dynamic_total,dynamic_passed,dynamic_failed,dynamic_error
csi-specification-writer,construction-and-extraction-occupations,anon-120,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.3447,3,0,19,18,18,862.52,855.38,3,3,,,,,,,0,0,0,0
csi-specification-writer,construction-and-extraction-occupations,anon-120,utility_opencode_claude46,opencode,claude-4.6,utility,0.1111,0.0872,3,0,19,17,15,1579.61,1734.83,3,3,,,,,,,0,0,0,0
csi-specification-writer,construction-and-extraction-occupations,anon-120,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.3333,0.0,3,0,19,18,12,784.22,415.5,3,3,,,,,,,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.1429,0.0207,3,0,21,21,18,351.41,301.32,3,3,,,,,,,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.2489,3,0,21,21,21,541.24,730.52,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.4286,0.1017,3,0,21,21,12,605.68,122.99,3,3,,,,,,,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.0476,0.1677,3,0,21,21,20,638.47,529.93,3,3,,,,,,,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.2272,3,0,21,21,21,512.7,549.56,3,3,,,,,,,0,0,0,0
customer-support,sales-and-related-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1905,0.0,3,0,21,21,17,408.57,281.57,3,3,,,,,,,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,utility_cc_claude4,cc,claude-4,utility,0.2381,0.019,3,0,21,20,15,446.69,378.27,3,3,,,,,,,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0952,0.152,3,0,21,21,19,992.13,1174.52,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,utility_codex_gpt51,codex,gpt-5.1,utility,0.0476,0.2258,3,0,21,20,19,179.94,126.42,3,3,,,,,,,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,utility_codex_gpt54,codex,gpt-5.4,utility,0.0476,0.1801,3,0,21,20,19,907.98,966.42,3,3,,,,,,,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,utility_opencode_claude46,opencode,claude-4.6,utility,0.0953,0.2759,3,0,21,21,19,651.74,751.33,3,3,,,,,,,0,0,0,0
customs-trade-compliance,business-and-financial-operations-occupations,anon-502,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.4286,0.0,3,0,21,20,12,700.83,737.15,3,3,,,,,,,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,utility_cc_claude4,cc,claude-4,utility,0.5556,0.0,3,0,19,19,8,241.61,167.38,3,3,,,,,,,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.5556,0.0,3,0,19,19,8,247.62,172.27,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,utility_codex_gpt51,codex,gpt-5.1,utility,0.619,0.1934,3,0,19,19,7,63.1,77.57,3,3,,,,,,,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,utility_codex_gpt54,codex,gpt-5.4,utility,0.4524,0.0678,3,0,19,19,10,157.15,165.29,3,3,,,,,,,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,utility_opencode_claude46,opencode,claude-4.6,utility,0.4445,0.0515,3,0,19,19,10,157.98,157.17,3,3,,,,,,,0,0,0,0
dbs-action,community-and-social-service-occupations,anon-236,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.4048,0.068,3,0,19,19,11,205.6,122.27,3,3,,,,,,,0,0,0,0
defense-maintenance,military-specific-occupations,anon-239,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,98.8,1.2,0,1,0,M,1,1,0,0
defense-maintenance,military-specific-occupations,anon-239,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,92.2,7.76,0,1,0,M,1,0,1,0
defense-maintenance,military-specific-occupations,anon-239,utility_cc_claude4,cc,claude-4,utility,0.4444,0.2676,3,0,18,18,10,598.77,844.06,3,3,,,,,,,0,0,0,0
defense-maintenance,military-specific-occupations,anon-239,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.6666,0.2587,2,1,18,18,10,1565.41,1697.9,3,3,93.0,7.04,0,1,0,M,1,0,1,0
defense-maintenance,military-specific-occupations,anon-239,utility_codex_gpt51,codex,gpt-5.1,utility,0.6111,0.3213,3,0,18,13,7,222.18,151.24,3,3,,,,,,,0,0,0,0
defense-maintenance,military-specific-occupations,anon-239,utility_codex_gpt54,codex,gpt-5.4,utility,0.2222,0.2722,3,0,18,18,14,1213.03,1004.13,3,3,,,,,,,0,0,0,0
defense-maintenance,military-specific-occupations,anon-239,utility_opencode_claude46,opencode,claude-4.6,utility,0.2222,0.0938,3,0,18,18,14,1274.6,1305.62,3,3,,,,,,,0,0,0,0
defense-maintenance,military-specific-occupations,anon-239,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1111,0.0183,3,0,18,12,14,1235.85,818.24,3,3,,,,,,,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,utility_cc_claude4,cc,claude-4,utility,0.0,,3,0,18,0,17,71.35,219.44,3,3,,,,,,,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,,2,1,18,6,17,495.33,273.07,2,2,100.0,0.0,0,0,0,N/A,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,utility_codex_gpt51,codex,gpt-5.1,utility,0.0556,0.2552,3,0,18,18,17,109.79,109.46,3,3,,,,,,,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,utility_codex_gpt54,codex,gpt-5.4,utility,0.1111,0.1629,3,0,18,18,16,376.45,272.28,3,3,,,,,,,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,utility_opencode_claude46,opencode,claude-4.6,utility,0.1667,0.0,3,0,18,12,15,860.71,272.87,3,3,,,,,,,0,0,0,0
doc-coauthoring,arts-design-entertainment-sports-and-media-occupations,anon-863,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1667,0.1667,3,0,18,18,15,321.93,188.71,3,3,,,,,,,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,98.2,1.8,0,0,1,L,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,98.2,1.8,0,0,1,L,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,utility_cc_claude4,cc,claude-4,utility,0.1588,0.2967,3,0,19,19,16,416.55,507.5,3,3,,,,,,,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.1032,0.1088,3,0,19,19,17,1000.97,888.47,3,3,98.2,1.8,0,0,1,L,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,utility_codex_gpt51,codex,gpt-5.1,utility,0.619,0.5235,3,0,19,16,5,127.45,141.15,3,3,,,,,,,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,utility_codex_gpt54,codex,gpt-5.4,utility,0.1588,0.1503,3,0,19,19,16,670.92,773.76,3,3,,,,,,,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,utility_opencode_claude46,opencode,claude-4.6,utility,0.1587,0.0815,3,0,19,19,16,665.76,694.32,3,3,,,,,,,0,0,0,0
dock-scheduling-coordinator,transportation-and-material-moving-occupations,anon-120,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0556,0.1363,3,0,19,18,17,626.34,527.53,3,3,,,,,,,0,0,0,0
docx,office-and-administrative-support-occupations,anon-863,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,54.4,45.58,7,0,3,H,8,7,1,0
docx,office-and-administrative-support-occupations,anon-863,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,31.5,68.53,7,0,3,H,8,2,6,0
docx,office-and-administrative-support-occupations,anon-863,utility_cc_claude4,cc,claude-4,utility,0.7063,0.0,3,0,18,16,4,791.64,440.4,3,3,,,,,,,0,0,0,0
docx,office-and-administrative-support-occupations,anon-863,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.2208,2,1,18,12,14,1115.92,797.88,3,3,58.6,41.35,7,0,3,H,8,8,0,0
docx,office-and-administrative-support-occupations,anon-863,utility_codex_gpt51,codex,gpt-5.1,utility,0.0,,2,1,18,0,0,360.21,45.15,3,3,,,,,,,0,0,0,0
docx,office-and-administrative-support-occupations,anon-863,utility_codex_gpt54,codex,gpt-5.4,utility,0.373,0.3063,3,0,18,18,11,888.13,806.8,3,3,,,,,,,0,0,0,0
docx,office-and-administrative-support-occupations,anon-863,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,,1,2,18,0,6,397.06,645.04,3,3,,,,,,,0,0,0,0
docx,office-and-administrative-support-occupations,anon-863,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.6,0.0,2,1,18,11,4,851.32,591.56,3,3,,,,,,,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.2857,0.0,3,0,21,21,15,263.88,172.5,3,3,,,,,,,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.2381,0.0,3,0,21,21,16,296.06,185.79,3,3,100.0,0.0,0,0,0,L,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.2381,0.017,3,0,21,20,15,88.12,65.83,3,3,,,,,,,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.2381,0.3333,3,0,21,19,14,252.21,219.47,3,3,,,,,,,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.0952,0.0373,3,0,21,20,18,241.1,238.8,3,3,,,,,,,0,0,0,0
dog-potty-training,personal-care-and-service-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.3809,0.092,3,0,21,19,11,239.48,160.28,3,3,,,,,,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,utility_cc_claude4,cc,claude-4,utility,0.1508,0.0,3,0,20,9,6,519.3,182.88,3,3,,,,,,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.4524,0.0,2,1,20,13,11,912.11,177.58,2,2,100.0,0.0,0,0,0,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,utility_codex_gpt51,codex,gpt-5.1,utility,0.4206,0.265,3,0,20,15,7,79.81,126.3,3,3,,,,,,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,utility_codex_gpt54,codex,gpt-5.4,utility,0.3889,0.1648,3,0,20,17,9,441.28,313.35,3,3,,,,,,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,utility_opencode_claude46,opencode,claude-4.6,utility,0.2857,0.1155,3,0,20,18,12,309.54,281.21,3,3,,,,,,,0,0,0,0
draft-outreach,sales-and-related-occupations,anon-587,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.2381,0.3043,3,0,20,15,11,397.72,172.51,3,3,,,,,,,0,0,0,0
eam,production-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,70.4,29.62,4,0,4,H,7,5,2,0
eam,production-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,54.0,45.97,4,0,4,H,7,3,4,0
eam,production-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.0,0.029,3,0,17,14,14,320.59,261.93,3,3,,,,,,,0,0,0,0
eam,production-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.0,3,0,17,15,17,398.91,175.59,3,3,62.0,38.05,4,0,4,H,7,7,0,0
eam,production-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.2222,0.278,3,0,17,14,13,83.67,63.94,3,3,,,,,,,0,0,0,0
eam,production-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.0,3,0,17,17,17,328.83,190.5,3,3,,,,,,,0,0,0,0
eam,production-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,,3,0,17,0,17,57.66,227.13,3,3,,,,,,,0,0,0,0
eam,production-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0,,3,0,17,0,11,1234.87,161.78,3,3,,,,,,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,utility_cc_claude4,cc,claude-4,utility,0.1222,0.0,3,0,16,16,14,304.94,147.94,3,3,,,,,,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.1222,0.0,3,0,16,16,14,278.51,140.14,3,3,100.0,0.0,0,0,0,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,utility_codex_gpt51,codex,gpt-5.1,utility,0.0,0.0,3,0,16,15,15,104.0,55.11,3,3,,,,,,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,utility_codex_gpt54,codex,gpt-5.4,utility,0.0667,0.2078,3,0,16,16,15,208.38,187.13,3,3,,,,,,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,utility_opencode_claude46,opencode,claude-4.6,utility,0.0667,0.0333,3,0,16,16,15,260.16,187.11,3,3,,,,,,,0,0,0,0
eldercare-emergency-contacts,healthcare-support-occupations,anon-427,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1222,0.1035,3,0,16,16,14,199.14,137.53,3,3,,,,,,,0,0,0,0
elderly-caregiver,healthcare-support-occupations,anon-458,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,94.5,5.52,0,1,0,M,1,0,1,0
elderly-caregiver,healthcare-support-occupations,anon-458,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,94.5,5.52,0,1,0,M,1,0,1,0
elderly-caregiver,healthcare-support-occupations,anon-458,utility_cc_claude4,cc,claude-4,utility,0.1667,0.0,3,0,19,19,16,368.02,270.52,3,3,,,,,,,0,0,0,0
elderly-caregiver,healthcare-support-occupations,anon-458,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.0208,3,0,19,19,19,459.98,379.66,3,3,97.0,3.0,0,1,0,M,1,1,0,0
elderly-caregiver,healthcare-support-occupations,anon-458,utility_codex_gpt51,codex,gpt-5.1,utility,0.3333,0.2148,3,0,19,19,13,109.1,101.53,3,3,,,,,,,0,0,0,0
elderly-caregiver,healthcare-support-occupations,anon-458,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.061,3,0,19,19,19,328.84,317.91,3,3,,,,,,,0,0,0,0
elderly-caregiver,healthcare-support-occupations,anon-458,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.0047,3,0,19,19,19,451.58,365.12,3,3,,,,,,,0,0,0,0
elderly-caregiver,healthcare-support-occupations,anon-458,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0476,0.0,3,0,19,19,18,247.55,203.3,3,3,,,,,,,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,utility_cc_claude4,cc,claude-4,utility,0.0556,0.0626,3,0,18,6,13,89.15,100.67,3,3,,,,,,,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0556,0.1501,3,0,18,15,14,78.45,92.07,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,utility_codex_gpt51,codex,gpt-5.1,utility,0.1111,0.5411,3,0,18,15,13,27.52,44.18,3,3,,,,,,,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,utility_codex_gpt54,codex,gpt-5.4,utility,0.1667,0.0536,3,0,18,17,14,86.97,82.57,3,3,,,,,,,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,utility_opencode_claude46,opencode,claude-4.6,utility,0.1111,0.0111,3,0,18,14,12,71.35,71.66,3,3,,,,,,,0,0,0,0
email-drafter,arts-design-entertainment-sports-and-media-occupations,anon-240,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.2222,0.154,3,0,18,18,14,116.39,57.55,3,3,,,,,,,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,utility_cc_claude4,cc,claude-4,utility,0.5079,0.0,3,0,19,13,9,267.04,326.36,3,3,,,,,,,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.3572,0.0,2,1,19,19,14,624.28,457.41,2,2,100.0,0.0,0,0,0,N/A,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,utility_codex_gpt51,codex,gpt-5.1,utility,0.0556,0.0,3,0,19,6,9,666.55,198.17,3,3,,,,,,,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,utility_codex_gpt54,codex,gpt-5.4,utility,0.3095,0.0,3,0,19,19,13,449.98,334.69,3,3,,,,,,,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,utility_opencode_claude46,opencode,claude-4.6,utility,0.4048,0.0,3,0,19,19,11,567.54,501.63,3,3,,,,,,,0,0,0,0
emergency-distress-signal,military-specific-occupations,anon-781,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1111,0.2754,3,0,19,17,15,308.65,406.46,3,3,,,,,,,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.3556,0.0357,3,0,17,15,9,180.38,173.89,3,3,,,,,,,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0667,0.5961,3,0,17,14,14,172.83,254.74,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.0,0.4185,3,0,17,8,9,66.14,89.9,3,3,,,,,,,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.1222,0.1408,3,0,17,14,13,228.49,180.07,3,3,,,,,,,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.0667,0.0,3,0,17,9,13,213.69,181.09,3,3,,,,,,,0,0,0,0
emotion-memory-assistant,community-and-social-service-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0,0.0,3,0,17,5,8,1292.71,99.78,3,3,,,,,,,0,0,0,0
employment-contract-templates,legal-occupations,anon-118,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
employment-contract-templates,legal-occupations,anon-118,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
employment-contract-templates,legal-occupations,anon-118,utility_cc_claude4,cc,claude-4,utility,0.4286,0.02,3,0,21,21,12,258.7,196.93,3,3,,,,,,,0,0,0,0
